15871,16129,1535,7883.16,10984.95,3527.52,-176,-274,303,-232.93,-202.49,500.48,145.17
20735,12033,-4354,9651.33,11621.16,2804.82,-219,-241,302,-228.46,-211.41,502.04,149.56
9727,11777,4095,10809.87,11959.53,2328.86,-201,-258,308,-225.28,-218.92,502.41,152.26
14335,13313,-258,11634.29,12042.42,1828.68,-112,-261,357,-218.64,-224.19,506.68,154.11
-28417,25857,-1026,9017.23,13030.34,1650.35,-143,-309,306,-208.45,-232.70,510.32,144.42
29183,12801,-13314,8220.39,13888.87,347.08,-112,-311,314,-194.45,-242.69,513.67,140.86
-28417,14849,-13826,4732.91,14678.10,-1599.94,-117,-346,285,-183.64,-256.12,511.05,129.57
-29697,7425,-22786,1857.73,14080.68,-4608.35,-115,-387,276,-173.04,-271.73,506.74,122.19
-29185,5121,32254,-4333.62,13090.74,-3977.08,-102,-393,278,-163.98,-289.27,500.65,90.70
-25857,5633,30718,-9116.09,11684.40,-502.66,67,-406,275,-144.83,-307.04,495.11,67.80
17152,4865,27390,-9818.88,10388.72,5621.87,138,-390,269,-113.14,-321.45,490.23,67.56
-30208,3329,31486,-10449.30,9232.77,10470.29,139,-373,284,-72.18,-331.66,486.77,66.39
-29952,7169,-29698,-11226.64,8410.42,10321.44,134,-387,273,-34.93,-338.71,483.78,60.81
-31232,4353,32254,-15074.11,7718.34,10526.55,118,-391,275,-6.49,-344.35,481.84,52.38
30208,4865,31230,-14124.29,7267.07,10673.64,114,-405,261,14.70,-350.92,478.51,52.06
29184,1281,27646,-9422.23,6513.45,14614.11,84,-405,266,28.33,-357.30,475.41,61.40
21504,2561,27646,-2144.79,5791.16,17459.29,81,-403,273,36.90,-363.16,472.70,79.46
20736,4353,28158,3045.77,5179.13,19530.63,86,-439,195,41.81,-369.90,465.68,93.37
22016,-15616,18942,6720.22,3563.31,20607.51,84,-422,238,45.73,-376.41,458.07,102.18
21504,-4608,23294,9659.77,1792.64,21178.81,91,-391,286,49.65,-380.88,452.87,108.87
23296,7681,31230,12182.22,597.92,21840.64,173,-362,283,58.44,-379.58,455.33,113.58
-21248,6913,-26882,11315.78,1143.93,19315.32,217,-330,277,74.05,-372.93,460.18,112.93
-9984,5377,-18690,8523.62,2246.55,14496.25,223,-329,272,95.12,-363.68,462.95,109.35
-8448,4097,-18434,4173.70,2889.64,7330.00,222,-329,275,115.10,-354.22,464.51,103.04
-8704,4865,-18434,1529.96,3267.51,2160.20,220,-328,284,131.27,-346.46,466.42,94.57
-9216,7169,-18178,-533.83,3689.41,-1941.44,235,-317,282,144.99,-339.50,468.61,49.36
-5376,6657,-15362,-1980.07,4197.53,-5017.95,249,-295,283,157.72,-331.88,471.02,1.07
-1792,6913,-9730,-2676.25,4740.62,-6898.96,261,-240,295,170.64,-320.36,473.61,-7.06
1281,9985,4351,-2533.40,5362.70,-6901.77,286,-220,285,184.29,-304.96,475.91,1.51
7681,7425,9471,-1548.72,5911.56,-5248.62,318,-185,262,199.69,-285.90,476.20,24.48
15873,1537,18431,416.62,5992.25,-2048.69,340,-126,257,217.08,-263.54,473.78,63.71
21505,257,-32001,3337.10,5408.40,-1912.15,349,-122,250,235.09,-239.47,469.19,94.52
23809,-1536,-30977,6748.68,4343.92,-4499.52,352,-110,257,251.84,-215.54,465.08,131.39
24577,257,-27905,10058.34,3407.13,-9658.42,344,-79,262,265.43,-193.40,462.23,-175.41
22529,1537,-19969,12774.27,2742.91,-12983.34,346,-47,254,276.11,-171.00,460.17,-153.78
23041,-512,-11777,14895.82,2279.73,-14363.27,346,-32,252,284.26,-148.22,458.31,-153.56
23041,-1024,-7937,16490.66,1823.78,-14136.02,336,-109,265,290.20,-131.87,457.04,-157.55
20481,2305,-27649,17629.93,1510.22,-14466.21,361,-47,264,295.92,-118.79,456.68,-158.59
26881,2049,-11777,18797.34,1430.18,-14730.37,383,-17,245,303.04,-107.38,455.95,-161.66
32513,-2816,-4097,20362.87,1246.54,-14685.70,378,14,246,311.46,-90.59,453.83,-165.92
31233,-2560,3584,22332.10,775.44,-12567.76,380,21,239,319.37,-73.03,450.36,-169.85
31745,-4352,5376,24231.68,-28.05,-9730.01,379,18,242,325.50,-56.93,447.36,-168.78
31489,-3584,4608,25683.14,-722.04,-6879.61,349,71,246,328.46,-40.49,444.96,-166.06
23809,-2560,18176,26349.31,-1277.23,-3626.48,349,82,242,328.87,-23.40,443.26,-158.83
23809,-3584,20992,26353.25,-1670.19,17.21,350,78,243,327.25,-5.99,441.91,-139.86
24065,-3328,19968,25861.40,-1967.55,3956.17,344,66,255,325.57,7.56,441.48,-154.33
22529,-256,16896,25382.52,-2051.84,7021.94,344,47,273,324.02,16.16,443.58,-157.80
22529,4353,12032,24914.22,-1590.27,8877.15,344,68,254,322.40,22.47,445.91,-161.71
22529,-512,17408,24437.18,-1033.22,10190.72,344,83,246,321.10,28.65,447.12,-165.26
22529,-2560,21248,24055.54,-741.17,11531.78,339,90,244,319.67,36.21,446.10,-165.74
21249,-3072,23040,23664.83,-1002.54,13338.42,373,-11,241,320.47,37.39,444.17,-161.96
29953,-3840,-2561,23847.27,-1433.43,13452.54,354,47,246,321.70,36.09,442.63,-158.60
25089,-2560,12032,24163.81,-1778.15,12929.43,341,43,265,322.88,32.06,442.95,-157.24
21761,2305,11008,24451.25,-1695.52,11708.75,376,-55,245,324.02,26.02,443.64,-159.75
30721,-2816,-13825,24732.40,-1561.01,9981.20,367,-150,246,325.71,9.02,444.20,-164.21
28417,-2560,27391,25179.12,-1453.41,9623.16,352,-216,264,327.85,-20.68,444.42,-170.58
24577,2049,10495,25724.30,-1384.53,9302.53,351,-244,249,327.80,-56.23,445.04,-177.71
24321,-1792,3327,25733.64,-1261.02,10189.42,353,-246,252,326.98,-90.66,445.98,173.70
24833,-1024,2815,25502.31,-1059.82,9260.54,323,-298,258,324.37,-123.26,446.29,167.12
17153,513,-10498,24822.25,-1001.25,7118.03,305,-329,241,319.36,-154.77,445.87,164.64
12545,-3840,-18434,23493.20,-1091.00,3953.42,281,-358,243,310.67,-186.90,444.88,168.48
6401,-3328,-25858,21201.16,-1316.40,-489.86,247,-376,258,298.65,-217.47,444.08,-137.89
-2304,513,-30466,18070.33,-1496.72,-5375.69,213,-402,258,283.19,-246.42,444.77,-134.69
-11008,513,28414,13995.66,-1350.78,-6161.15,124,-436,262,260.48,-274.45,446.65,-129.96
31744,1537,19710,12425.33,-909.82,-3751.72,41,-449,267,229.05,-301.56,448.81,-133.81
10496,2817,16382,12022.26,-403.46,1299.02,27,-440,275,191.82,-325.49,451.87,150.76
6912,4865,18686,12894.61,291.83,4691.02,21,-447,270,155.21,-345.38,454.76,135.83
5376,3585,16894,11834.49,984.47,7216.81,18,-437,281,124.56,-360.54,458.17,128.80
4608,6401,19454,10593.99,1777.57,9442.25,21,-442,279,99.65,-372.86,461.13,122.12
5376,5889,18174,9499.19,2480.26,11188.60,16,-437,280,79.33,-381.97,464.37,117.02
4096,6145,19454,8537.96,3213.21,12756.28,21,-444,269,63.27,-389.81,466.09,112.61
5376,3329,17662,7820.16,3594.77,13891.03,-4,-451,269,48.86,-396.65,466.57,110.12
-769,3329,15870,6836.33,3729.21,14645.22,-62,-458,245,32.26,-403.43,464.53,108.00
-15617,-2816,14078,4735.07,3239.37,14890.18,-154,-396,295,7.68,-405.86,464.67,104.88
26367,9985,29950,4453.45,3291.30,15905.34,-212,-331,322,-25.45,-400.32,468.75,107.11
11519,16897,-18946,5047.36,4237.44,14396.27,-284,-201,322,-66.38,-379.79,477.77,113.88
-6914,16897,14335,6102.69,6308.55,13206.22,-312,-115,292,-109.46,-345.76,484.76,120.58
-14082,9217,-29185,4250.35,7914.24,8311.98,-308,-74,291,-150.16,-302.63,487.92,121.89
-13058,8961,-18689,1130.08,8669.59,4413.78,-285,-41,300,-182.72,-258.02,488.90,114.13
-7170,11265,-10241,-1383.13,8898.47,-343.18,-200,14,356,-201.56,-214.28,494.33,103.57
14591,25601,3584,-1482.31,10173.78,-1964.14,-207,40,336,-210.00,-172.36,501.98,105.77
12799,20481,10240,162.15,11962.02,-1332.51,-242,-59,333,-214.02,-139.76,510.54,114.31
3839,19713,-14849,2211.52,13955.82,-1134.21,-242,-138,335,-219.96,-123.22,515.84,122.71
3839,20225,30463,3134.22,15192.46,816.23,-254,-56,319,-227.84,-115.99,518.97,125.02
767,16129,-14081,3070.38,15891.76,755.19,-191,52,343,-230.83,-103.27,522.14,124.52
16895,22273,13312,3889.70,16621.81,2583.75,-124,170,332,-225.42,-74.01,524.46,125.93
-31489,19457,-22016,2189.96,17154.65,548.00,-205,194,236,-217.97,-35.06,520.12,119.96
13311,-5120,-15872,1666.57,16164.32,-1200.00,-104,242,248,-206.36,8.08,509.80,117.94
-26369,-2048,-3584,-1636.55,13750.66,-3724.80,-20,235,283,-190.24,46.53,497.79,104.52
-4865,6913,-5376,-2504.04,10983.52,-4635.24,-48,276,201,-167.21,82.52,485.75,97.25
-12033,-14080,5121,-4887.63,8172.62,-3963.99,-61,277,193,-146.05,113.38,471.91,78.93
-15361,-16128,5377,-6060.70,4985.10,-2829.79,-99,259,216,-134.20,139.56,455.99,60.71
-25089,-10240,769,-8347.36,1291.68,-1512.84,-245,165,235,-137.58,153.58,445.67,33.99
3071,-5376,-23296,-9169.69,-1082.86,-2353.47,-294,82,262,-155.30,152.63,442.51,3.86
-9474,1537,20992,-9435.15,-1804.89,-1984.97,-300,101,232,-182.55,142.14,441.30,-14.11
-11010,-6144,25856,-8708.92,-2109.31,-17.98,-300,88,245,-208.05,128.87,441.00,-38.77
-11010,-2816,22528,-9066.74,-2182.25,4610.62,-287,99,256,-227.86,119.38,440.32,-46.36
-7682,1,25344,-9233.39,-2343.00,8603.69,-183,141,320,-236.11,114.23,446.18,-56.41
18943,16385,-29440,-7370.11,-969.80,8111.75,-91,240,259,-229.25,119.65,451.97,-53.16
-23041,769,-4096,-6681.29,367.76,5943.40,-45,260,237,-207.97,133.91,455.28,-27.60
-11265,-4864,1025,-6369.23,1113.41,2587.32,58,277,202,-175.35,153.93,449.09,-1.05
14848,-13824,5377,-6392.59,-303.87,2223.46,139,260,191,-134.43,171.06,439.27,-29.15
-29952,-16640,1025,-6871.87,-2598.30,2273.77,198,243,187,-85.90,183.84,427.66,-43.26
-14848,-17664,-3328,-7494.30,-5287.04,2023.81,259,210,179,-34.01,189.75,416.61,-46.41
769,-19712,-11776,-8930.84,-7830.63,680.45,301,182,178,18.03,189.62,406.88,-40.47
11521,-19968,-18944,-7315.07,-10087.31,-1725.44,333,143,176,68.44,183.33,398.21,-40.94
19713,-20480,-28928,-3718.66,-12080.45,-5356.75,351,123,177,114.81,172.87,391.28,-48.63
24321,-20224,31488,728.68,-13709.16,-5377.60,353,118,178,155.23,160.57,385.73,-66.12
24833,-19968,30208,5173.94,-15012.12,-2117.68,351,123,178,188.73,149.43,381.29,-82.04
24321,-19968,31488,9037.35,-16020.30,4518.06,338,135,188,214.75,141.26,378.63,-88.99
20993,-17408,-30976,11906.28,-16639.04,5662.44,325,154,193,233.81,136.97,377.60,-92.25
17665,-16128,-26112,13723.63,-16878.03,2823.36,313,163,201,246.52,135.97,378.55,-95.46
14593,-14080,-23808,14528.90,-16676.83,-3134.32,345,99,219,257.08,132.92,381.51,-97.10
22785,-9472,25344,15292.52,-15986.66,-4145.85,404,-7,189,270.79,120.57,383.67,-98.39
-27647,-17152,-1537,12882.62,-15502.93,-3316.68,410,-42,200,288.01,97.76,385.17,-92.47
-26111,-14336,-10497,8241.29,-15132.94,-1766.15,410,-63,224,306.06,69.60,386.81,-79.82
-26111,-8192,-15873,1268.44,-14751.55,-3273.32,417,-71,208,321.29,43.14,389.45,-54.00
-24319,-12288,-17921,-4087.85,-14122.24,-5571.25,414,-39,214,333.67,22.15,392.67,-31.88
-25087,-10752,-9729,-8304.68,-13379.80,-7358.40,419,-5,194,344.15,8.93,393.03,-17.46
-23807,-15872,-1025,-11524.55,-13297.84,-7798.32,417,-12,137,352.54,2.09,388.02,-9.37
-24319,-30464,-2817,-14100.44,-14444.07,-7143.26,481,-45,10,363.74,-3.76,368.98,-3.97
-7935,2560,-11265,-15017.75,-14473.66,-6721.61,1058,8,-52,414.23,-7.69,335.63,3.50
8708,-13057,2048,-13583.80,-14309.53,-6179.49,703,-91,55,473.15,-15.70,302.98,7.13
-16638,14080,-23041,-11924.64,-11208.82,-7093.99,734,13,-24,536.67,-18.55,274.43,11.71
-8702,-5889,3328,-10648.51,-9291.46,-6852.79,660,4,27,561.74,-21.02,257.33,13.57
-27646,6912,1024,-12051.21,-6426.37,-6728.03,609,-24,48,575.55,-18.87,243.21,20.03
24834,12288,-5889,-10408.57,-4253.69,-5484.83,693,-121,131,584.07,-25.58,243.19,20.32
-19198,-32000,-30721,-9794.05,-4256.15,-6760.26,693,-154,196,593.03,-40.68,255.77,12.24
-19198,-15360,26367,-8739.24,-5742.92,-6091.01,668,-56,187,603.91,-54.82,276.00,11.75
-25598,-17664,-14081,-11257.60,-8929.14,-6101.81,597,158,170,606.37,-48.73,295.06,14.59
21762,-22016,-25088,-10541.68,-10812.51,-5734.85,434,375,135,591.56,-10.90,305.88,11.45
-19967,-30976,30465,-10020.14,-13360.41,-5168.08,286,415,120,554.96,48.75,309.46,7.01
7681,30720,-24831,-7384.51,-12173.13,-5431.26,207,378,145,500.32,110.14,310.55,1.77
-12544,-28416,31233,-7562.81,-11649.90,-1887.21,145,317,230,437.70,155.69,318.50,-0.71
-28416,-6656,15617,-8268.85,-9609.92,-41.97,77,293,246,374.14,184.45,334.14,-0.97
19712,-2560,9473,-8031.48,-10196.74,3721.23,42,298,234,312.57,202.41,353.06,-19.28
10752,-5632,10753,-6288.78,-9147.19,5366.38,32,279,246,255.91,214.53,369.52,-33.47
8192,-2560,5889,-2454.03,-8034.55,6034.10,-49,296,215,202.39,224.42,380.26,-53.79
-12289,-10496,10241,-1519.62,-7673.44,6619.48,-237,225,186,141.63,227.64,385.31,-64.92
5119,-17920,-7936,-1147.70,-8203.75,5841.79,-300,175,196,71.38,223.86,385.82,-75.26
-11010,-15360,-20736,-2130.16,-9481.40,3444.83,-356,97,194,-4.71,208.29,384.68,-80.03
-25346,-15872,24832,-3786.53,-10861.92,2499.86,-376,-25,218,-74.75,180.30,385.98,-82.76
-30466,-9728,-6145,-7484.02,-11420.14,1863.29,-418,-80,215,-138.38,142.18,388.56,-77.25
24318,-10496,-20225,-8086.82,-11542.51,1388.23,-539,-286,206,-201.19,87.72,391.52,-82.50
-6659,-12800,-7426,-7323.25,-11435.61,-1142.41,-561,-407,249,-263.52,20.38,396.09,-91.14
-12291,-1792,27134,-5500.80,-10820.89,-948.33,-513,-471,192,-319.43,-58.01,397.98,-101.82
-3,-16384,10750,-5664.04,-10721.71,1271.74,-499,-524,164,-361.62,-135.52,396.40,-105.24
3582,-23552,-2819,-5112.03,-11359.17,3354.99,-476,-592,188,-389.92,-209.13,390.71,-115.14
9470,-17408,-20227,-3219.83,-12910.13,1864.39,-364,-770,223,-402.81,-286.55,388.37,-124.86
-27394,-8448,-260,-3531.86,-13621.91,-62.09,-333,-810,253,-402.39,-366.46,393.13,-121.04
-19458,-768,-10500,-5317.49,-12672.33,-2115.47,-358,-790,138,-394.26,-442.74,393.18,-110.25
-25858,-30208,-5380,-9101.19,-12766.06,-2768.38,-506,-393,113,-397.11,-480.18,385.26,-99.48
1790,28928,30718,-10182.55,-10349.25,-1225.50,-506,-233,133,-410.51,-474.18,370.09,-93.32
1790,-31488,6143,-9631.24,-10463.80,1118.20,-501,-27,88,-430.59,-421.65,354.20,-98.85
3070,22528,-6657,-7261.79,-7039.84,2908.16,-498,10,73,-446.06,-354.55,338.61,-103.36
3838,18688,2560,-5229.64,-4983.47,2462.93,-432,158,98,-453.77,-276.52,323.48,-106.50
20734,25088,-25088,-2340.91,433.42,24.74,-335,296,140,-449.01,-194.07,315.14,65.88
-19970,-29696,10241,-1565.93,1285.34,-799.21,-234,356,184,-428.04,-106.40,316.65,100.09
5887,-18432,25601,-809.34,-507.73,77.43,-192,378,182,-395.67,-22.60,324.04,-82.96
16639,-18944,31233,-477.07,-4877.58,4533.55,-165,385,220,-358.85,50.06,335.92,-138.23
23551,-9216,-32511,2690.14,-7008.07,5248.24,-142,388,213,-323.35,110.06,347.63,-148.10
29439,-11008,-31743,6793.91,-8217.65,1997.19,-136,386,228,-291.24,158.63,360.32,-163.61
30975,-7168,-32255,11032.73,-8400.12,-4836.05,-140,384,227,-264.00,197.48,370.91,172.67
29951,-7424,-32767,14850.38,-8426.70,-10319.84,-153,382,251,-242.99,228.18,382.25,163.81
26623,-1280,32257,17716.91,-7799.36,-10440.07,-157,430,219,-227.54,255.36,390.67,158.65
25599,-9472,-20991,19651.73,-7451.09,-9785.46,-212,476,274,-219.86,282.92,400.93,155.39
11519,4609,-9215,19970.78,-6370.27,-7691.77,-123,454,276,-211.77,309.45,410.91,152.38
-31233,5121,-14847,16368.83,-5079.02,-9156.81,-100,420,256,-201.59,330.11,421.55,150.64
-25345,1,-23551,10091.26,-3414.61,-10499.65,-73,445,267,-184.28,344.59,429.62,147.81
-18433,2817,-17151,3072.41,-2202.49,-12102.92,-43,466,274,-165.37,356.92,435.85,133.27
-10753,4609,-11775,-1177.47,-1266.99,-13180.74,-98,456,245,-150.04,369.02,440.18,108.82
-24833,-2816,-14335,-4543.18,-706.39,-13428.59,-103,420,184,-139.72,377.21,437.45,88.76
-26113,-18432,-23551,-7747.74,-1674.32,-14053.47,-23,367,140,-130.11,377.59,425.32,74.43
-5633,-29696,28417,-9970.00,-4735.65,-11873.98,74,328,160,-111.30,369.84,409.43,50.44
18944,-24576,18433,-8829.40,-8635.32,-7945.98,120,298,145,-81.83,356.15,393.84,-8.83
30720,-28416,10753,-4128.12,-12420.66,-2516.59,196,246,232,-44.01,337.52,388.22,-75.73
-15360,-6144,-2560,-1015.69,-13878.93,-238.27,263,184,255,-1.47,313.63,390.58,-85.98
1793,-256,-18432,330.84,-13424.14,-873.22,316,150,227,45.23,285.35,398.66,-84.68
15361,-7424,-27136,384.28,-11660.91,-3906.97,302,282,264,89.42,264.97,407.32,-75.87
11777,2049,6657,2236.02,-9704.13,-5719.58,178,340,330,119.31,258.40,419.78,-81.75
-19968,18945,21505,2266.82,-6858.70,-4507.26,-58,608,186,118.85,281.79,426.88,-89.76
-14593,-17920,24578,294.65,-5282.16,-89.81,-25,538,185,97.22,316.41,426.59,-80.23
-6145,-18176,6658,-2477.88,-5369.13,3444.15,-53,512,177,65.10,354.78,415.08,-67.01
-13313,-20224,2,-4252.30,-8049.91,4837.72,-179,302,40,31.61,366.38,395.27,-68.47
19967,10240,11777,-3368.04,-8317.12,5099.18,-144,215,-34,-2.99,355.63,363.29,-76.43
28927,-8449,-10496,-322.43,-7882.50,4164.74,-169,112,-85,-38.27,321.94,318.48,-93.53
22527,-21505,28672,4503.45,-7620.20,5328.59,-78,90,-164,-59.87,281.89,267.60,-116.80
-19713,23807,23040,5718.76,-6505.96,7010.48,-41,21,-191,-70.51,237.68,215.41,-121.85
-10241,16895,5376,4080.01,-3924.97,9414.18,-46,1,-199,-71.04,195.39,165.25,-119.05
-11521,14847,256,499.01,563.23,9442.75,-66,-12,-202,-70.67,155.19,122.26,-117.51
-16641,14079,-2817,-2160.99,3505.18,7741.80,-76,1,-200,-72.53,121.90,87.20,-125.34
-19201,14591,256,-4886.19,5705.14,6039.84,28,-7,-230,-69.33,94.71,56.94,-160.38
7168,6911,-1537,-5820.56,6936.12,4558.67,32,6,-229,-60.34,74.09,30.75,163.68
8192,7167,1536,-4912.44,7460.09,3663.94,23,-28,-239,-46.91,55.90,6.92,176.70
5888,4607,-6913,-2513.56,7213.67,2470.35,-72,-92,-224,-42.40,35.92,-11.70,-167.68
-18177,8447,-23297,-2283.84,7118.94,64.68,-85,-110,-224,-46.40,12.82,-26.38,-168.04
-21505,8447,-27905,-4079.88,7128.55,-3822.46,-132,-159,-209,-59.74,-13.89,-35.91,-170.92
31999,12287,25087,-3776.10,7648.24,-4798.97,-94,-164,-232,-71.78,-39.75,-43.98,-158.94
-23809,6399,23807,-3908.48,7927.39,-2439.97,-192,-126,-186,-88.43,-61.38,-47.78,-166.91
16639,18175,-32001,-1471.58,8799.32,-825.78,-276,17,-92,-111.11,-67.82,-42.20,-165.74
-4866,-23297,4352,-1979.67,7124.45,-916.62,-292,-34,-82,-142.12,-64.74,-26.69,178.54
-8962,-20737,-8449,-1396.33,3975.76,-3139.70,-205,206,11,-167.71,-41.69,0.31,176.68
13311,2816,-12800,-1151.47,432.81,-3638.16,-218,204,28,-184.48,-11.63,30.74,-179.47
9983,7168,-13312,34.23,-370.55,-5214.53,-112,270,62,-186.19,31.32,65.48,171.86
-28417,15872,3585,-314.02,1427.16,-5673.42,-142,259,105,-183.47,69.04,100.34,152.19
29439,26880,769,482.38,4469.73,-5135.94,-151,248,73,-177.00,102.04,131.54,140.19
27135,18688,-2048,2262.91,7671.78,-3955.15,-152,238,51,-174.36,126.37,155.62,143.79
26879,13056,-4608,7373.73,10045.62,-3556.52,-51,273,23,-166.40,146.77,168.92,158.73
-12801,5888,4353,8646.38,10545.30,-2998.62,-12,268,-12,-150.86,164.22,173.15,159.18
-2817,-2817,3073,7667.71,9511.24,-2211.09,9,278,0,-128.10,180.80,172.77,155.11
2304,0,5633,5246.56,7813.59,-898.27,15,274,-5,-105.60,194.06,170.71,150.09
3840,-1025,4609,4419.05,5994.87,168.98,74,258,-36,-82.14,204.10,167.28,154.14
18944,-8961,513,5207.64,4130.30,852.18,83,254,-34,-58.50,210.65,161.89,175.54
21248,-8449,-512,7101.51,2075.24,988.95,98,254,-37,-34.12,214.57,155.37,-153.65
25088,-9217,-512,10033.21,-114.81,757.16,134,237,-53,-10.72,216.39,148.83,-124.88
-31232,-13313,-4864,9033.37,-2157.05,213.33,152,252,-11,12.48,217.67,145.36,-154.09
-26624,-2561,-1024,5042.29,-3398.24,-255.94,123,276,45,32.61,220.19,148.56,-138.31
31488,11520,5121,2276.04,-3008.79,-255.75,157,262,35,50.26,223.70,157.52,-111.82
-25344,8960,1537,455.63,-1212.43,171.00,123,273,39,62.44,227.82,168.23,-90.04
31488,9984,4353,2873.30,1060.85,870.80,77,280,31,69.26,231.30,175.91,-162.82
19712,7936,6145,4022.24,2640.68,1498.84,110,265,-13,71.59,234.27,178.52,164.48
28160,-3073,2305,8508.39,3102.35,2052.47,134,242,-41,74.24,234.78,174.86,-173.70
-31232,-10241,-3584,7915.92,2123.48,1966.38,159,209,-66,81.62,230.69,164.64,-155.01
-24832,-16641,-12032,4472.53,-298.22,685.70,141,222,-47,89.48,224.80,154.03,-118.61
-29440,-11777,-8704,-2122.17,-2815.77,-1072.64,129,234,-22,95.57,219.53,146.87,6.09
-32512,-5377,-5632,-7483.34,-4505.62,-2615.91,146,238,-14,99.46,217.18,145.12,31.53
-28160,-3329,-4608,-11994.07,-4969.90,-3355.53,129,251,16,101.80,217.18,148.36,38.55
-32512,4096,-1280,-15807.46,-4283.12,-3452.42,124,251,19,103.48,218.11,153.83,44.07
31744,4864,-1280,-14574.37,-3051.09,-3239.74,122,257,35,103.26,220.16,161.74,46.62
31232,8960,257,-9628.69,-1246.27,-2745.19,109,269,64,101.71,222.93,171.60,48.82
27904,16384,3329,-1644.36,1016.78,-2042.55,96,271,72,98.73,226.27,183.47,52.38
24576,18432,3841,4265.32,3731.82,-1139.04,108,269,79,95.36,229.69,196.06,107.11
27648,20224,3329,8754.05,6654.66,-211.43,108,270,102,92.67,232.61,209.00,117.98
27648,26112,3585,12328.04,9641.53,547.85,83,272,98,89.54,234.95,221.35,121.62
21248,25088,4097,14965.23,12474.82,1172.28,92,272,87,86.06,237.00,231.67,122.57
23552,22272,4097,16801.99,14877.86,1723.03,93,274,90,82.30,238.84,239.04,122.85
23808,23040,4609,18015.39,16595.49,2231.82,92,277,93,79.88,240.68,244.71,123.17
23552,23808,5377,19139.71,17884.39,2724.26,94,275,101,78.14,242.34,250.13,124.06
24064,25856,4865,20073.37,19154.31,3169.41,76,278,121,75.58,243.85,256.90,124.81
19456,30976,5633,20530.10,20699.45,3593.72,82,277,118,72.94,245.06,264.09,124.26
20992,30208,5377,20724.88,22362.16,3933.18,82,276,112,70.05,246.22,270.72,123.07
